name,simbad_id,source_id,hip,sp_type,system,dist_now_pc,ra,dec,parallax,parallax_error,parallax_catalog,parallax_source,pmra,pmdec,pmra_error,pmdec_error,rv,rv_error,rv_source,rv_component,system_parent,x,y,z,vx,vy,vz,gal_dmin_pc,gal_tmin_myr,lin_dmin_pc,lin_tmin_myr,mc_dmin_med,mc_dmin_lo,mc_dmin_hi,mc_tmin_med,mc_tmin_lo,mc_tmin_hi,mc_censored,mc_model,sys_dmin_pc,sys_dominant,zp_dmin_pc,grade,rv_reliability,astrom_flag,is_wd,featured
2MASS J14270368-0215584,,3649419525134908416,,,-1,416.84568580312236,216.76536062648344,-2.266260500006864,2.398969292613246,0.017349215,,,-0.2568784774293683,-0.035634845323718085,0.023032147,0.018720845,103.42222,2.5065205,gaia,,,244.03653400783452,-66.2853829355021,331.3800595256333,60.24107133941579,-16.82905229268342,82.36634344263626,6.565920,-3.886899,2.0654736963845273,-3.9409177453839157,6.53879,6.22502,6.94314,-3.87997,-3.96716,-3.78838,0.000,integrated,0.64321,disc scale height 0.40 kpc,0.33031,A,good,,0,
Gaia DR3 3345315637054643584,,3345315637054643584,,,-1,95.69425716034567,92.03639070201827,14.79845325272787,10.449947882707278,0.69129455,,,-11.312250389654377,1.479723756178486,0.74799615,0.569463,75.559845,3.1004493,gaia,,,-92.40503581735996,-24.49625753510541,-4.316662580812031,-73.56806246668201,-16.32526753081388,-7.569698303330045,6.535638,-1.233104,6.539113650713866,-1.2325618691126672,6.54149,5.57140,7.48497,-1.23189,-1.33230,-1.13874,0.000,integrated,0.00169,disc scale height 0.20 kpc,0.06192,B,good,high_ruwe,0,
LP 591-156,LP  591-156,2497858563088120448,,M5.0V,-1,16.16345543582557,44.01738337380463,-0.608877262589059,61.867959111239614,0.032513738,,,256.76230366152976,70.14142845524236,0.041969094,0.035819896,46.04,0.4,simbad,,,-10.36425839508455,0.6188365404690083,-12.3877552801958,-43.765813275396,-7.268620048991235,-23.818954412588386,6.544416,-0.286980,6.546473837534466,-0.2869667767703894,6.54178,6.49867,6.59207,-0.28689,-0.28861,-0.28533,0.000,integrated,0.00068,disc scale height 0.20 kpc,0.00970,B,literature,,0,
Gaia DR3 5710697815093488768,,5710697815093488768,,,-1,267.42836046796265,118.09861808153198,-23.541925324375306,3.7393191890723116,0.38076088,,,-1.965446404951389,0.7843968356791524,0.23097765,0.35709593,102.29248,6.454311,gaia,,,-130.88334868978987,-233.05088321457154,8.646551407214112,-51.94592279585875,-88.14623986316003,1.6763719387088984,6.575888,-2.552727,7.01128957157441,-2.5545341630539142,6.54336,5.25704,8.32703,-2.58281,-2.83208,-2.28506,0.000,integrated,0.04870,halo scale radius -20%,0.16650,C,good,"high_ruwe,weak_parallax",0,
Gaia DR3 1227763787936437632,,1227763787936437632,,,-1,149.69755602280097,216.55456068025458,14.015413178840992,6.680135778887976,0.03147873,,,-17.827759242051908,-44.1400816918951,0.038391776,0.030118749,-771.41846,10.693012,gaia,,,64.41703118284823,7.912598101116927,134.896979818222,-321.43057293947106,-72.72143424507676,-698.2990985945532,6.549946,0.189373,6.549250570208568,0.18938221948756068,6.54491,6.43496,6.65965,0.18923,0.18656,0.19203,0.000,integrated,0.00010,disc scale height 0.20 kpc,0.09687,C,extreme,,0,
Gaia DR2 4135621848968014208,,4135621848968014208,,,-1,167.5595395514925,258.60717291101923,-16.91110740800686,5.968027858495585,0.047228638,,,-16.586581595372763,-20.629925005658443,0.050699204,0.03965928,536.9592,7.012289,gaia,,,162.5853495162736,17.851294903853397,36.3804162652792,522.9071353693988,36.3422969179828,118.38346901200057,6.555953,-0.304661,6.556234211851718,-0.3046555128939603,6.54671,6.41755,6.69845,-0.30389,-0.30952,-0.30009,0.000,integrated,0.00017,disc scale height 0.20 kpc,0.10840,C,extreme,,0,
Gaia DR3 5717979163349239296,,5717979163349239296,,,-1,225.0091100892081,118.97931645725285,-17.482388513522203,4.444264499350873,0.4920561,,,-1.2522985584045654,2.208610216524115,0.48694786,0.4271067,87.77665,3.504671,gaia,,,-125.57215570100912,-185.3846380518882,22.209667041837818,-51.22452431894246,-70.79589557718133,8.721449183528971,6.547406,-2.502940,6.93886267818327,-2.5041161639564744,6.54754,4.90769,9.44105,-2.49424,-2.85270,-2.24563,0.000,integrated,0.05265,halo scale radius -20%,0.14057,C,good,"high_ruwe,weak_parallax",0,
Gaia DR3 4948197225762084224,,4948197225762084224,,,-1,51.44185555991395,43.590768514732005,-41.50834696994797,19.439423191788006,0.018433653,,,-17.06741948114252,10.761679523026494,0.017498879,0.02016498,38.697662,3.1016471,gaia,,,-8.236002934371845,-23.49516584563709,-45.0156632851064,-5.787532625183979,-13.358586057205551,-36.19076316239317,6.526501,-1.275712,6.488490712479014,-1.2791266726055048,6.54802,6.13064,7.06643,-1.28061,-1.38017,-1.19965,0.000,integrated,0.01697,disc scale height 0.20 kpc,0.03322,A,good,,0,
Gaia DR3 471738527528484224,,471738527528484224,,,-1,114.43489253926566,70.63505650804332,61.62276218208554,8.738593429070361,0.0252184,,,5.733506454689026,-1.3294719221102707,0.020518892,0.020227633,-55.701614,5.8212867,gaia,,,-94.52110379799778,61.29542851158345,20.099154481290324,44.90015122021085,-32.16279464889396,-7.899042635653115,6.551496,2.003010,6.548637744792062,2.002224183985619,6.55099,5.92581,7.34949,2.00146,1.81770,2.23990,0.000,integrated,0.02798,disc scale height 0.20 kpc,0.07422,A,good,,0,
Gaia DR3 4528028477939967232,Gaia DR3 4528028477939967232,4528028477939967232,,,-1,37.29387013016602,273.34715031002634,20.72102829173294,26.81405808809118,0.017052507,,,-80.48952084679487,44.64738785769215,0.014375365,0.0193771,-91.057915,1.794437,gaia,,,23.91873094687473,26.352757087814425,11.147163452975505,-62.89373083760938,-66.7992894950531,-11.771459262760237,6.556365,0.388082,6.56061032425941,0.3880735288318621,6.55128,6.42436,6.68027,0.38787,0.38055,0.39506,0.000,integrated,0.00138,disc scale height 0.20 kpc,0.02400,A,good,,0,
2MASS J05050992-6558531,,4662060251075954048,,,-1,77.51609859780245,76.29116821881232,-65.98150785718919,12.90054605545318,0.029325472,,,-32.26340252846309,-10.147650477127492,0.034798615,0.038790066,-145.63097,7.698103,gaia,,,7.074097324893711,-62.83015646407156,-44.84500114352155,-7.799414218557155,124.92045292401771,75.47773720738634,6.575763,0.516598,6.591286220252886,0.5166938050621548,6.55170,6.19506,6.89960,0.51505,0.48684,0.54220,0.000,integrated,0.00631,disc scale height 0.20 kpc,0.05043,A,good,,0,
TYC 4784-824-1,,3121613983429066752,,,-1,237.66329823330622,94.44412675332217,-0.5869419637111344,4.2076332670361785,0.016296692,,,-0.5623538668740848,1.2343670767014978,0.016686428,0.014515234,46.54072,0.5011761,gaia,,,-204.76048555738592,-116.31382555495445,-32.063700132839344,-40.86019766734548,-21.455134417294126,-6.204472357242739,6.517750,-5.000000,7.799668794843542,-4.987783563790214,6.55256,6.39021,7.33177,-5.00000,-5.00000,-4.94602,0.535,integrated,0.16643,halo scale radius -20%,0.15397,A,good,,0,
2MASS J16185002-5301332,,5932357714403597568,,,-1,32.755208920157024,244.7085193666867,-53.02553145050763,30.52949539835224,0.0593545,,,2.793942541314138,75.18001912907862,0.06522506,0.05304404,56.221157,8.967574,gaia,,,28.681093619676705,-15.782457913208304,-1.1011822738689823,53.55517218516015,-19.785936344632066,6.135107498028631,6.660721,-0.546156,6.6635621715552835,-0.5460985157718885,6.55335,5.69686,7.74596,-0.53749,-0.63011,-0.46994,0.000,integrated,0.00044,disc scale height 0.20 kpc,0.02131,A,good,,0,
Gaia DR3 3219499586638652928,,3219499586638652928,,,-1,50.51357110508551,85.4864215711671,0.9318984757074131,19.796660147421726,0.031893738,,,42.528103945410685,-29.417646978905324,0.029319428,0.024182294,94.77099,4.9983897,gaia,,,-44.59338584617272,-19.8196843496618,-13.047257062028907,-80.49914528231102,-47.86504626242681,-19.07079677490359,6.543397,-0.512437,6.544404699460519,-0.5124218981510124,6.55444,6.21120,6.95680,-0.51299,-0.54510,-0.48683,0.000,integrated,0.00117,disc scale height 0.20 kpc,0.03265,A,good,,0,
GJ 4344,GD 1192,2395444208921491456,,DA3.7,-1,24.34309741617785,353.9029925799428,-16.296092844132104,41.07940673709926,0.022347217,,,88.03726937666778,-142.42418518055544,0.02584181,0.02125763,69.0,0.6,simbad,,,4.197584725962352,7.481112320714152,-22.78156343903445,10.471802163830713,2.9771506848677087,-70.82240209494911,6.564189,-0.319822,6.564217016455284,-0.3198801781220129,6.55598,6.51065,6.61050,-0.31946,-0.32185,-0.31735,0.000,integrated,0.00009,disc scale height 0.20 kpc,0.01537,B,literature,,1,
HIP 75246,,1279014395730150528,,,-1,56.39353795328572,230.63856590186842,35.40242977882073,17.732528163570127,0.014035345,,,16.12723698344872,19.98770138330353,0.01150419,0.014894072,-58.776264,0.15665157,gaia,,,16.83457452267278,25.80819014382314,47.23098077564687,-19.645978907960636,-20.876493004681755,-51.76867465981415,6.555634,0.924398,6.542958924490432,0.9255247392490855,6.55689,6.53580,6.57358,0.92438,0.92194,0.92657,0.000,integrated,0.00640,disc scale height 0.20 kpc,0.03658,A,good,,0,
Gaia DR3 5947505926514618240,,5947505926514618240,,,-1,135.56221390912927,267.42983212307087,-49.040264091398306,7.376686844833655,0.59259564,,,-2.0008296322814,2.771095057683513,0.5737721,0.4235534,-49.26195,6.376751,gaia,,,127.28992929652787,-38.949526801923355,-25.6382936549161,-45.62384306836915,14.933337602936,11.270516507603256,6.435934,2.688746,6.038371346740613,2.6854130474434594,6.55706,5.30948,8.36889,2.71318,2.33266,3.18646,0.000,integrated,0.09592,disc scale height 0.20 kpc,0.08878,B,good,high_ruwe,0,
2MASS J17502484-0016151,2MASS J17502484-0016151,4371611781971072768,,L5.5,-1,9.209722711385695,267.6016120498805,-0.26995464832350585,108.58090208988929,0.19848228,,,-397.49722278312714,197.41899993926438,0.21229449,0.15196204,19.0,3.0,simbad,,,8.07912139567648,3.8702803071420497,2.1372225524461532,12.850099483610617,5.549550103853567,23.249288336586403,6.575982,-0.232325,6.575844494937062,-0.2323284016726629,6.55708,6.06954,7.05699,-0.23107,-0.23221,-0.22721,0.000,integrated,0.00002,disc mass -15%,0.00451,B,literature,,0,
LTT 1339,LP  993-115,4947513157730843136,,M4,-1,11.089281196279602,41.29488660260175,-43.74395570978885,90.17717039545313,0.024988465,,,32.03215381662319,-387.7982537222423,0.021304665,0.027587816,27.896637,0.23629396,gaia,,,-1.2382850261241738,-5.105217676298698,-9.766041169370746,11.672597950126969,-26.05086719265092,-19.538347667912916,6.556346,-0.252788,6.557345532360204,-0.2527765405526331,6.55768,6.52448,6.59502,-0.25281,-0.25344,-0.25221,0.000,integrated,0.00037,disc scale height 0.20 kpc,0.00600,A,good,,0,
Gaia DR3 5951681768615007616,,5951681768615007616,,,-1,152.7148033149469,263.0888961379411,-46.70086987693919,6.548153671374473,0.6197347,,,-2.167690144663267,2.5356836522456847,0.5502912,0.45026934,-59.07324,4.5508733,gaia,,,145.27951901267022,-42.99922472335156,-19.150435508385005,-55.71843541107814,17.230157885859107,9.698332974332804,6.505706,2.527293,6.2380668819912195,2.523548635154508,6.55824,5.50052,8.06437,2.53119,2.27736,2.85222,0.000,integrated,0.06213,disc scale height 0.20 kpc,0.09998,C,low_snr,high_ruwe,0,
WDS J04474-2750B,CD-28  1745B,4880837088995983360,,M2Ve,284,15.649494858338999,71.84678323756246,-27.842462894558413,63.89982609995488,0.031979162,,,72.17596216204038,172.35513865456466,0.028932441,0.03441782,30.0,0.2,simbad,,,-8.185141257336737,-9.178517163002297,-9.678066677136245,-27.397495785672024,-14.01064656853594,-12.051530180984743,6.561113,-0.420356,6.564309239932311,-0.42032163225792524,6.56032,6.52067,6.59577,-0.42023,-0.42205,-0.41831,0.000,integrated,0.00096,disc scale height 0.20 kpc,0.00935,B,literature,non_single,0,
PM J09023+1746,PM J09023+1746,612073663345730560,,M4.0V,-1,21.007807688137987,135.59545334289425,17.775511506339214,47.60134969079366,0.023554504,,,-133.28063045033502,-47.6132477549414,0.023715451,0.020153845,42.66684,0.6865999,gaia,,,-14.544993176527377,-8.497655349706701,12.552330895660882,-36.97614808329116,-21.22222499365929,14.194956741170923,6.584044,-0.434110,6.58947700290149,-0.4340669316405033,6.56423,6.47105,6.67951,-0.43294,-0.43949,-0.42752,0.000,integrated,0.00178,disc scale height 0.20 kpc,0.01313,A,good,,0,
Gaia DR3 1762120731025376768,,1762120731025376768,,,-1,254.874648395601,310.55815453869116,13.965614787528956,3.9234973203292487,0.39545518,,,-1.621409143565615,0.45741096532667314,0.4110485,0.3752118,-95.53672,1.6556294,gaia,,,125.54626987004646,209.00411501241672,-74.27314739779914,-46.208502552037615,-78.19879607702761,29.68384531028872,6.343953,2.601804,5.429086524871714,2.6073887811569882,6.56444,5.09429,8.22541,2.62633,2.39818,2.88351,0.000,integrated,0.28800,disc scale height 0.20 kpc,0.16919,C,good,"high_ruwe,weak_parallax",0,
Gaia DR3 3246769570951556096,,3246769570951556096,,,-1,57.437032930053306,59.25712843301499,-3.4593300748313993,17.41037008680093,0.019772943,,,-6.035124203604182,7.6715686067294735,0.019059688,0.017754767,22.98213,2.0236099,gaia,,,-42.97042694122603,-10.026918471122725,-36.76977109352521,-17.644406466137433,-1.3994475689284551,-14.89825788054792,6.580823,-2.403140,6.598140333028283,-2.41145396145922,6.56592,6.10570,7.10274,-2.39927,-2.58987,-2.23019,0.000,integrated,0.00602,disc scale height 0.20 kpc,0.03730,A,good,,0,
Gaia DR3 3291048244232786944,,3291048244232786944,,,-1,44.513081896950155,74.92062728588459,8.936834868105542,22.465305869295825,0.045890186,,,26.054050392257754,-11.956728646643104,0.050744336,0.039012235,39.95226,5.9866595,gaia,,,-41.058322170485965,-8.068999249774084,-15.182881532051738,-36.939662978858756,-12.481160296945944,-10.604519601949724,6.646715,-1.065195,6.663627499649097,-1.0649998438794497,6.56938,5.73210,7.55345,-1.05230,-1.20730,-0.92110,0.000,integrated,0.00692,disc scale height 0.20 kpc,0.02912,C,low_snr,,0,
TYC 4036-703-1,,508869791120043776,,,-1,82.10191815575325,29.6614838977322,62.94489577797727,12.179983397013064,0.01309771,,,11.263971659648615,-22.97159049517819,0.00938335,0.010317969,-124.13085,0.1803133,gaia,,,-53.29909197307979,62.430843482716206,1.5236606366832832,75.52149784831926,-98.52823205154623,-9.813861002206533,6.570857,0.642579,6.564986700775726,0.6425906945600778,6.56958,6.55182,6.58864,0.64269,0.64143,0.64377,0.000,integrated,0.00082,halo scale radius -20%,0.05347,A,good,,0,
Gaia DR3 1934588067670916224,,1934588067670916224,,,202,153.68015450796008,343.22413589836765,42.93976163725185,6.507021047718974,0.018108578,,,-1.4021172298018687,-2.298429299456956,0.012530326,0.015460119,-41.934296,1.7514523,gaia,,,-28.202070076116154,145.87093518903748,-39.29253618803379,9.38654016632936,-39.74362276587721,9.729832720165144,6.540255,3.560472,7.180314677895551,3.5755751821190467,6.57046,6.33527,6.80603,3.57475,3.43292,3.72391,0.000,integrated,0.14313,disc scale height 0.20 kpc,0.09425,A,good,,0,
Gaia DR3 4041194209966807424,,4041194209966807424,,,-1,195.78194728989467,265.2362685633054,-35.67036633307894,5.107723229043677,0.5162207,,,4.3817919993109085,4.382520050986375,0.60899216,0.313529,172.26753,10.560227,gaia,,,194.4022604819078,-21.299528995510187,-9.201199308621986,171.60266996821358,-13.166312154846555,-9.399783795759737,6.522555,-1.110460,6.53317369119534,-1.1100228641010346,6.57240,5.18224,8.29472,-1.11907,-1.25932,-0.98581,0.000,integrated,0.00194,halo scale radius -20%,0.12568,C,good,"high_ruwe,weak_parallax",0,
Gaia DR3 392282835144355072,,392282835144355072,,,-1,177.85531352182025,4.627322196682324,47.35373504064711,5.62254779010195,0.7855058,,,1.4039934860299723,-0.3124607872548478,0.719132,0.47939822,-37.987057,7.350142,gaia,,,-78.37684049697167,152.73936837651542,-46.47869156506413,15.776836415177529,-33.23955725946832,9.524200131606118,6.229683,4.548000,5.674931716934081,4.573360080881458,6.57574,3.30113,33.43965,4.47626,3.70639,5.00000,0.344,integrated,0.11651,halo scale radius -20%,0.11642,C,low_snr,"high_ruwe,weak_parallax",0,
2MASS J17070247-0314058,,4365939745079537280,,,-1,217.9659290849802,256.76033361260363,-3.234986954544518,4.587872995554831,0.0130350245,,,0.8141693006449232,-0.8505231526602164,0.014103205,0.011571113,-59.209785,0.62612116,gaia,,,193.71024968063506,60.4158453347877,79.59529535737428,-52.11572275559963,-16.592729538806132,-22.713683535656276,6.567807,3.594345,4.477505010976701,3.5979771715679414,6.57608,6.46335,6.68500,3.59599,3.55783,3.63800,0.000,integrated,0.48266,disc scale height 0.20 kpc,0.16174,A,good,,0,
Gaia DR3 460980974485934976,,460980974485934976,,,-1,130.6741969814288,43.50802837496375,58.38339126701088,7.652620204294183,0.035379995,,,-67.77243488517627,18.802238185157428,0.035050105,0.040358987,-864.9447,6.814593,gaia,,,-97.75992990735256,86.69382428733692,-1.7095881630143375,675.4957948748424,-541.9648618451673,2.6474466476714844,6.572963,0.147349,6.573809558857902,0.14734913098941133,6.57824,6.49414,6.65179,0.14735,0.14610,0.14870,0.000,integrated,0.00011,halo scale radius -20%,0.08495,C,extreme,,0,
2MASS J21504793+3615292,,1949385050340868224,,,-1,102.9108665719926,327.69967316286943,36.25808763653706,9.717146821423736,0.37881595,,,1.3836623496880822,-7.717536840645565,0.27209723,0.2849883,-58.344498,0.84303623,gaia,,,5.433398363861785,99.84722870483537,-24.32397090900968,-1.193703886172546,-57.491694689563296,10.582589200231427,6.619097,1.715673,6.732271418492351,1.717296643846229,6.57941,6.12329,7.19964,1.71722,1.65261,1.79018,0.000,integrated,0.04434,disc scale height 0.20 kpc,0.06678,B,good,"high_ruwe,non_single",0,
Gaia DR3 4321722025987427840,,4321722025987427840,,,-1,68.5958804973659,291.9128364802403,16.41435802561276,14.57813490765528,0.023403205,,,14.362537593935956,5.961592764294472,0.022325518,0.02101701,-52.432625,3.0194101,gaia,,,42.59388060931907,53.76815695239979,-0.3761034300274893,-35.65002434399469,-38.671162531257565,-2.89265768346696,6.555218,1.267428,6.584979272336461,1.267425011584689,6.58015,6.23552,6.93919,1.27333,1.20489,1.34235,0.000,integrated,0.00356,halo scale radius -20%,0.04442,A,good,,0,
Gaia DR3 5814726737672949760,,5814726737672949760,,,-1,160.12382038624054,257.68300715070194,-67.4728674691072,6.24516700630714,0.87208796,,,-1.5505848426672377,2.5129004286793757,0.6644191,0.7162381,-57.710354,1.8515049,gaia,,,124.62948240257028,-90.2886449377025,-44.21640607812831,-43.90347033593672,32.987019794611946,17.884363000738045,6.894790,2.707426,6.2141994011287425,2.7089076032807733,6.58105,5.04487,9.21928,2.67544,2.40122,3.06002,0.000,integrated,0.17496,disc scale height 0.20 kpc,0.11414,C,good,"high_ruwe,weak_parallax",0,
Gaia DR3 6291655677325532032,,6291655677325532032,,,-1,262.95764548977553,205.22857395321944,-21.054927290169246,3.802893801157352,0.026992772,,,1.590665588112022,-0.28337505756030784,0.032656424,0.02369186,64.36011,8.246806,gaia,,,149.24984923191735,-133.7292279135861,170.25774410408633,38.15585672379565,-31.72895198008448,41.03272313209392,6.524812,-3.946528,8.224833377929675,-3.9910807454292443,6.58137,5.78925,7.33403,-3.96301,-4.45019,-3.48796,0.051,integrated,0.12285,halo scale radius -20%,0.15719,C,low_snr,,0,
Gaia DR3 502661948461349888,,502661948461349888,,,-1,76.59265606196918,77.41305813933124,74.4735446634792,13.056082024246887,0.020538831,,,2.753447833052175,8.935442505467638,0.017639901,0.021110088,-37.90247,3.0715985,gaia,,,-53.42834552295645,48.43215213742415,25.810337011439522,28.584563716527914,-22.876828794151166,-10.377657953115333,6.630190,1.960022,6.8329373036552585,1.9601800311767439,6.58160,6.09503,7.19445,1.94291,1.79663,2.13202,0.000,integrated,0.04756,disc scale height 0.20 kpc,0.04950,A,good,,0,
2MASS J18452296-3257505,,6735691249205192960,,,-1,70.60788435723836,281.34574850126023,-32.96412476736427,14.162724306262053,0.10859007,,,10.59397573982712,-13.933696481209894,0.12263017,0.09558117,-62.062187,3.0609186,gaia,,,68.68074379779186,2.8975373577681216,-16.12554005444647,-61.42089686921668,-5.415673763100408,9.175179460806246,6.596182,1.103025,6.635972361354495,1.1026040528740597,6.58172,6.27136,6.97972,1.10203,1.05315,1.16922,0.000,integrated,0.01312,disc scale height 0.20 kpc,0.04597,B,good,high_ruwe,0,
